2017-11-10 12:43:55,998 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-11-10 12:43:56,763 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.seguridad:sep-seguridad:1.0.0-seguridad @ C:\Users\Administrador\REPUCE1718\repuceps\sep-seguridad\pom.xml.
2017-11-10 12:43:57,293 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-10 12:43:57,293 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 8 resources to .
2017-11-10 12:43:57,356 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-10 12:43:57,371 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Administrador\REPUCE1718\repuceps\sep-seguridad\src\test\resources
2017-11-10 12:44:28,727 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce:repuce-web:6.02.16.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-web\pom.xml.
2017-11-10 12:44:29,226 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from http://jasperreports.sourceforge.net/maven2 was cached in the local repository, resolution will not be reattempted until the update interval of jasperreports has elapsed or updates are forced. Original error: Could not transfer metadata org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from/to jasperreports (http://jasperreports.sourceforge.net/maven2): Failed to transfer http://jasperreports.sourceforge.net/maven2/org/springframework/spring-test-mvc/1.0.0.BUILD-SNAPSHOT/maven-metadata.xml. Error code 307, Temporary Redirect
2017-11-10 12:44:29,975 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from http://jasperreports.sourceforge.net/maven2 was cached in the local repository, resolution will not be reattempted until the update interval of jasperreports has elapsed or updates are forced. Original error: Could not transfer metadata org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from/to jasperreports (http://jasperreports.sourceforge.net/maven2): Failed to transfer http://jasperreports.sourceforge.net/maven2/org/springframework/spring-test-mvc/1.0.0.BUILD-SNAPSHOT/maven-metadata.xml. Error code 307, Temporary Redirect
2017-11-10 12:44:30,287 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
2017-11-10 12:44:30,287 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-10 12:44:30,287 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources to .
2017-11-10 12:44:30,350 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
